id,active,jersey,last_name,first_name,display_name,pro_team,position,height,weight,dob,college,fantasy_team_id
1356,0,87,Love,A.J.,A.J. Love,MIN,WR,6-2,208,0000-00-00,South Florida,1
1357,0,17,Avila,Michael,Michael Avila,CAR,WR,5-8,165,0000-00-00,San Jose State,1
1358,0,0,Bryant,Lamont,Lamont Bryant,TEN,WR,6-5,225,0000-00-00,Morgan State,1
1359,0,16,Lewis,Armahd,Armahd Lewis,TB,WR,5-9,171,0000-00-00,Central Washington,1
1360,0,13,Gilbert,Charles,Charles Gilbert,JAC,WR,5-11,167,0000-00-00,Concordia (Minn.),1
1361,0,1,Folk,Erik,Erik Folk,ATL,K,5-11,185,0000-00-00,Washington,1
1362,0,45,Boyce,Dorson,Dorson Boyce,WAS,RB,6-1,237,0000-00-00,Washington,1
1363,0,35,Brown,Zach,Zach Brown,BUF,RB,5-10,220,0000-00-00,Pittsburgh,1
1364,0,4,Collins,Joe,Joe Collins,NYJ,WR,6-3,200,0000-00-00,Weber State,1
1365,0,35,Wesley,Ed,Ed Wesley,DAL,RB,5-9,200,0000-00-00,Texas Christian,1
1366,0,10,Little,David,David Little,DAL,WR,6-2,187,0000-00-00,Midwestern State,1
1367,0,86,Jones,Tiger,Tiger Jones,PHI,WR,5-11,191,0000-00-00,Louisville,1
1368,0,86,Miller,Anthony,Anthony Miller,ATL,TE,6-4,260,0000-00-00,California,1
1369,0,15,Muhammad,Dre,Dre Muhammad,OAK,WR,5-10,180,0000-00-00,Indiana,1
1370,0,23,Bennett,Duane,Duane Bennett,GB,RB,5-9,213,0000-00-00,Minnesota,1
1371,0,17,Brewer,Andy,Andy Brewer,GB,WR,6-3,215,0000-00-00,Northwestern,1
1372,0,18,Clark,Marques,Marques Clark,NO,WR,6-1,175,0000-00-00,Henderson State,1
1373,0,35,Demps,Jeff,Jeff Demps,IND,RB,5-7,191,0000-00-00,Florida,1
1374,0,48,Brinkley,Beau,Beau Brinkley,TEN,TE,6-4,260,1990-01-25,Missouri,1
1375,0,40,Smith,Drew,Drew Smith,BUF,RB,6-2,225,0000-00-00,Albany,1
1376,0,0,Kaufman,Brandon,Brandon Kaufman,BUF,WR,6-5,215,0000-00-00,Eastern Washington,1
1377,0,0,Norrell,Kevin,Kevin Norrell,BUF,WR,5-10,200,0000-00-00,Stony Brook,1
1378,0,0,Rogers,Da'Rick,Da'Rick Rogers,KC,WR,6-3,215,0000-00-00,Tennessee Tech,1
1379,0,48,Bryan,Rupert,Rupert Bryan,MIA,RB,6-1,248,0000-00-00,Florida International,1
1380,0,41,Liaina,Ina,Ina Liaina,GB,RB,6-0,250,0000-00-00,San Jose State,1
1381,0,15,Bumphis,Chad,Chad Bumphis,JAC,WR,5-10,202,0000-00-00,Mississippi State,1
1382,0,13,Collins,Jasper,Jasper Collins,CIN,WR,5-11,188,0000-00-00,Mount Union,1
1383,0,0,Stockemer,Taylor,Taylor Stockemer,MIA,WR,6-4,210,0000-00-00,Arkansas State,1
1384,0,0,Hines,Quentin,Quentin Hines,NE,RB,5-11,190,0000-00-00,Akron,1
1385,0,0,Shavers,Akeem,Akeem Shavers,NE,RB,5-11,203,0000-00-00,Purdue,1
1386,0,39,Bartholomew,Ben,Ben Bartholomew,NE,RB,6-2,252,0000-00-00,Tennessee,1
1387,0,22,Harrison,Mark,Mark Harrison,KC,WR,6-3,230,0000-00-00,Rutgers,1
1388,0,87,Moe,T.J.,T.J. Moe,LAR,WR,5-11,204,0000-00-00,Missouri,1
1389,0,49,Ford,Brandon,Brandon Ford,NE,TE,6-3,240,0000-00-00,Clemson,1
1390,0,5,Ruffer,David,David Ruffer,NE,K,6-1,192,0000-00-00,Notre Dame,1
1391,0,0,Davis,Marcus,Marcus Davis,NYJ,WR,6-4,228,0000-00-00,Virginia Tech,1
1392,0,9,Rogers,Zach,Zach Rogers,NYJ,WR,6-0,172,0000-00-00,Tennessee,1
1394,0,83,Stroud,K.J.,K.J. Stroud,NYJ,WR,6-3,205,0000-00-00,Bethune-Cookman,1
1395,0,48,Shanahan,Mike,Mike Shanahan,NYJ,TE,6-4,241,0000-00-00,Pittsburgh,1
1397,0,13,Williams,Dalton,Dalton Williams,DAL,QB,6-3,222,0000-00-00,Akron,1
1398,0,28,Lawrence,Kendial,Kendial Lawrence,DAL,RB,5-9,193,0000-00-00,Missouri,1
1399,0,10,Amos,Anthony,Anthony Amos,DAL,WR,5-11,178,0000-00-00,Middle Tennessee State,1
1401,0,88,Freedman,Paul,Paul Freedman,DAL,TE,6-6,255,0000-00-00,Virginia,1
1402,0,13,Benton,Spencer,Spencer Benton,DAL,K,6-1,187,0000-00-00,Clemson,1
1403,0,29,Cox,Michael,Michael Cox,NYG,RB,6-1,222,0000-00-00,Massachusetts,1
1404,0,37,Wright,Jeremy,Jeremy Wright,PIT,RB,5-11,205,0000-00-00,Louisville,1
1405,0,0,Newton,Morgan,Morgan Newton,NYG,TE,6-4,240,0000-00-00,Kentucky,1
1406,0,84,Murphy,Will,Will Murphy,PHI,WR,6-2,193,0000-00-00,Oregon,1
1407,0,47,Shaw,Will,Will Shaw,PHI,TE,6-3,245,0000-00-00,Youngstown State,1
1408,0,44,Jamison,Jawan,Jawan Jamison,PIT,RB,5-7,203,0000-00-00,Rutgers,1
1409,0,11,Dawson,Skye,Skye Dawson,DET,WR,5-9,183,0000-00-00,Texas Christian,1
1410,0,17,Reeves,Chip,Chip Reeves,WAS,WR,5-10,176,0000-00-00,Troy,1
1411,0,86,Ogbuehi,Emmanuel,Emmanuel Ogbuehi,TB,RB,6-2,230,0000-00-00,Georgia State,1
1413,0,8,Katz,Ryan,Ryan Katz,DEN,QB,6-1,217,0000-00-00,San Diego State,1
1414,0,28,Ball,Montee,Montee Ball,DEN,RB,5-10,215,0000-00-00,Wisconsin,1
1415,0,13,Bateman,Kemonte',Kemonte' Bateman,DEN,WR,6-1,185,0000-00-00,New Mexico State,1
1412,1,3,Dysert,Zac,Zac Dysert,DAL,QB,6-3,225,1990-02-08,Miami (OH),3
1396,1,5,Maher,Brett,Brett Maher,CLE,K,6'0',186,1989-11-21,Nebraska,5
1393,1,18,Spadola,Ryan,Ryan Spadola,DET,WR,6'1',205,1991-02-15,Lehigh,7
1416,1,14,McDuffie,Quincy,Quincy McDuffie,DAL,WR,5'10',179,1990-09-24,UCF,11
1417,0,81,Thomas,Lamaar,Lamaar Thomas,JAC,WR,6-0,185,0000-00-00,New Mexico,1
1418,0,97,Reed,Lucas,Lucas Reed,DEN,TE,6-6,242,0000-00-00,New Mexico,1
1419,0,45,Roberts,Jordan,Jordan Roberts,KC,RB,5-10,222,0000-00-00,Charleston (WV),1
1420,0,40,Wilson,Braden,Braden Wilson,KC,RB,6-4,256,0000-00-00,Kansas State,1
1421,0,8,Wilson,Tyler,Tyler Wilson,TEN,QB,6-2,215,0000-00-00,Arkansas,1
1422,0,30,Williams,Deonte,Deonte Williams,OAK,RB,5-10,213,0000-00-00,Cal Poly-S.L.O.,1
1423,0,0,McGuffie,Sam,Sam McGuffie,NE,WR,5-10,200,0000-00-00,Rice,1
1424,0,0,Vernon,Conner,Conner Vernon,CLE,WR,6-0,200,0000-00-00,Duke,1
1425,0,60,Guess,Nick,Nick Guess,OAK,TE,6-2,250,0000-00-00,Tennessee,1
1426,0,88,Kasa,Nick,Nick Kasa,OAK,TE,6-6,265,0000-00-00,Colorado,1
1427,0,7,Hermann,Mike,Mike Hermann,LAC,QB,6-5,250,0000-00-00,RPI,1
1428,0,2,Tasker,Luke,Luke Tasker,LAC,WR,5-11,191,0000-00-00,Cornell,1
1429,0,87,Cotton,Ben,Ben Cotton,LAC,TE,6-6,256,0000-00-00,Nebraska,1
1430,0,88,Rolf,David,David Rolf,LAC,TE,6-3,257,0000-00-00,Utah,1
1431,0,6,TerBush,Caleb,Caleb TerBush,ARI,QB,6-5,225,0000-00-00,Purdue,1
1432,0,81,Buckner,Dan,Dan Buckner,ARI,WR,6-4,215,0000-00-00,Arizona,1
1433,0,10,Gill,Robert,Robert Gill,ARI,WR,5-10,180,0000-00-00,Texas State,1
1434,0,18,Hawkins,Charles,Charles Hawkins,NO,WR,5-8,180,0000-00-00,Southern University,1
1435,0,0,Lawson,Javone,Javone Lawson,ARI,WR,6-1,183,0000-00-00,Louisiana-Lafayette,1
1436,0,1,Rios,Michael,Michael Rios,ARI,WR,6-2,203,0000-00-00,Marist,1
1437,0,10,Shaw,Tyler,Tyler Shaw,PIT,WR,6-0,182,0000-00-00,Northwest Missouri State,1
1438,0,19,Swope,Ryan,Ryan Swope,ARI,WR,6-0,204,0000-00-00,Texas A&M,1
1439,0,89,Auffray,Kyle,Kyle Auffray,CLE,TE,6-6,254,0000-00-00,New Hampshire,1
1440,0,80,Jefferson,D.C.,D.C. Jefferson,CAR,TE,6-6,265,0000-00-00,Rutgers,1
1441,0,36,Harper,D.J.,D.J. Harper,SF,RB,5-9,211,0000-00-00,Boise State,1
1442,0,38,Lattimore,Marcus,Marcus Lattimore,SF,RB,5-11,221,0000-00-00,South Carolina,1
1443,0,0,Debniak,Alex,Alex Debniak,SF,RB,6-2,240,0000-00-00,Stanford,1
1444,0,46,Tukuafu,Will,Will Tukuafu,SEA,RB,6-2,280,0000-00-00,Oregon,1
1447,0,89,Schepler,Jason,Jason Schepler,TEN,TE,6-2,274,0000-00-00,Northern Illinois,1
1449,0,2,Austin,Matt,Matt Austin,SEA,WR,6-2,202,0000-00-00,Utah State,1
1450,0,19,Veltung,Justin,Justin Veltung,LAR,WR,5-11,182,0000-00-00,Idaho,1
1451,0,87,Marshall,Victor,Victor Marshall,SEA,TE,6-4,225,0000-00-00,British Columbia (Canada),1
1452,0,3,Jenkins,Tim,Tim Jenkins,LAR,QB,6-1,200,0000-00-00,Fort Lewis,1
1453,0,30,Stacy,Zac,Zac Stacy,NYJ,RB,5-9,224,0000-00-00,Vanderbilt,1
1454,0,47,Stevens,Eric,Eric Stevens,LAR,RB,5-11,240,0000-00-00,California,1
1455,0,0,Akins,C.J.,C.J. Akins,LAR,WR,6-1,200,0000-00-00,Angelo State,1
1456,0,12,Bailey,Stedman,Stedman Bailey,LAR,WR,5-10,194,0000-00-00,West Virginia,1
1457,0,84,Helmick,Andrew,Andrew Helmick,LAR,WR,6-0,192,0000-00-00,Lindenwood,1
1458,0,17,Pillar,Scott,Scott Pillar,LAR,WR,6-2,192,0000-00-00,Albright,1
1459,0,43,Lutzenkirchen,Philip,Philip Lutzenkirchen,LAR,TE,6-3,258,0000-00-00,Auburn,1
1460,0,5,Baer,Brett,Brett Baer,LAR,K,5-10,194,0000-00-00,Louisiana-Lafayette,1
1461,0,0,Crist,Dayne,Dayne Crist,BAL,QB,6-4,235,0000-00-00,Kansas,1
1462,0,18,Carter,Rashaad,Rashaad Carter,BAL,WR,6-3,205,0000-00-00,Tusculum,1
1463,0,5,Hines,Omarius,Omarius Hines,GB,WR,6-2,217,0000-00-00,Florida,1
1464,0,13,Mellette,Aaron,Aaron Mellette,BAL,WR,6-2,217,0000-00-00,Elon,1
1465,0,9,Sheppard,Gerrard,Gerrard Sheppard,GB,WR,6-2,211,0000-00-00,Towson,1
1466,0,85,Furstenburg,Matt,Matt Furstenburg,BAL,TE,6-3,244,0000-00-00,Maryland,1
1467,0,48,Silvestro,Alex,Alex Silvestro,BAL,TE,6-3,260,0000-00-00,Rutgers,1
1468,0,86,McCalebb,Onterio,Onterio McCalebb,CIN,WR,5-10,175,0000-00-00,Auburn,1
1469,0,17,Goard,Tyrone,Tyrone Goard,CIN,WR,6-4,205,0000-00-00,Eastern Kentucky,1
1470,0,86,Roundtree,Roy,Roy Roundtree,CIN,WR,6-1,180,0000-00-00,Michigan,1
1471,0,85,Eifert,Tyler,Tyler Eifert,CIN,TE,6-6,255,1990-09-08,Notre Dame,1
1472,0,30,Maysonet,Miguel,Miguel Maysonet,PIT,RB,5-10,210,0000-00-00,Stony Brook,1
1473,0,6,Ashford,Perez,Perez Ashford,SEA,WR,5-11,182,0000-00-00,Northern Illinois,1
1474,0,0,Croom,Dominique,Dominique Croom,ATL,WR,6-2,190,0000-00-00,Central Arkansas,1
1475,0,3,Davis,Keenan,Keenan Davis,MIA,WR,6-3,215,0000-00-00,Iowa,1
1476,0,86,Edwards,Mike,Mike Edwards,CLE,WR,5-11,200,0000-00-00,Texas-El Paso,1
1477,0,14,Roberson,Cordell,Cordell Roberson,BUF,WR,6-4,205,0000-00-00,Stephen F. Austin St.,1
1478,0,49,Tannahill,Travis,Travis Tannahill,CLE,TE,6-4,255,0000-00-00,Kansas State,1
1479,0,8,Bogotay,Brandon,Brandon Bogotay,TB,K,6-3,207,0000-00-00,Georgia,1
1480,0,39,McNeal,Curtis,Curtis McNeal,PIT,RB,5-7,190,0000-00-00,USC,1
1481,0,0,Brown,Justin,Justin Brown,BUF,WR,6-3,209,0000-00-00,Oklahoma,1
1482,0,17,Woods,J.D.,J.D. Woods,PIT,WR,6-0,203,0000-00-00,West Virginia,1
1483,0,17,Fields,Demetrius,Demetrius Fields,LAR,WR,6-0,210,0000-00-00,Northwestern,1
1445,1,86,Nelson,Kyle,Kyle Nelson,SF,TE,6-2,240,1986-10-03,New Mexico State,3
1448,1,38,Michael,Christine,Christine Michael,IND,RB,5-10,220,1990-11-09,Texas A&M,10
1484,0,18,Rucker,Marcus,Marcus Rucker,NYJ,WR,6-4,185,0000-00-00,Memphis,1
1485,0,0,Miller,Gabe,Gabe Miller,WAS,TE,6-3,250,0000-00-00,Oregon State,1
1486,0,2,Signor,Austin,Austin Signor,CHI,K,6-4,230,0000-00-00,Eastern Illinois,1
1487,0,0,Carder,Alex,Alex Carder,DET,QB,6-2,215,0000-00-00,Western Michigan,1
1488,0,40,Miller,Steven,Steven Miller,DET,RB,5-7,172,0000-00-00,Appalachian State,1
1489,0,0,Wilson,Cody,Cody Wilson,DET,WR,5-9,191,0000-00-00,Central Michigan,1
1491,0,0,Martin,Sam,Sam Martin,DET,K,6-1,205,0000-00-00,Appalachian State,1
1492,0,3,Rugland,Havard,Havard Rugland,DET,K,6-2,240,0000-00-00,No College,1
1493,0,1,Brown,Matt,Matt Brown,GB,QB,6-3,225,0000-00-00,Illinois State,1
1494,0,23,Franklin,Johnathan,Johnathan Franklin,GB,RB,5-10,205,0000-00-00,UCLA,1
1495,0,39,Pease,Angelo,Angelo Pease,GB,RB,5-10,211,0000-00-00,Kansas State,1
1496,0,48,Amosa,Jonathan,Jonathan Amosa,GB,RB,5-11,247,0000-00-00,Washington,1
1497,0,0,Cunningham,Sederrik,Sederrik Cunningham,GB,WR,5-11,188,0000-00-00,Furman,1
1498,0,0,Dorsey,Kevin,Kevin Dorsey,NE,WR,6-1,207,0000-00-00,Maryland,1
1499,0,1,Gillett,Alex,Alex Gillett,GB,WR,6-1,215,0000-00-00,Eastern Michigan,1
1501,0,11,Walker,Tyrone,Tyrone Walker,MIN,WR,5-10,191,0000-00-00,Illinois State,1
1502,1,85,Stoneburner,Jake,Jake Stoneburner,NO,TE,6-3,261,1989-08-25,Ohio State,1
1503,0,6,Vandenberg,James,James Vandenberg,MIN,QB,6-3,220,0000-00-00,Iowa,1
1504,0,0,Randle,Bradley,Bradley Randle,MIN,RB,5-7,193,0000-00-00,Nevada-Las Vegas,1
1505,0,33,Williams,Jerodis,Jerodis Williams,DEN,RB,5-10,203,0000-00-00,Furman,1
1506,0,8,Highsmith,Erik,Erik Highsmith,MIN,WR,6-1,190,0000-00-00,North Carolina,1
1507,0,89,Anderson,Colin,Colin Anderson,NYJ,TE,6-4,240,0000-00-00,Furman,1
1508,0,37,Graham,Ray,Ray Graham,HOU,RB,5-9,193,0000-00-00,Pittsburgh,1
1509,0,28,Johnson,Dennis,Dennis Johnson,HOU,RB,5-7,193,0000-00-00,Arkansas,1
1510,0,8,Cruse,Andy,Andy Cruse,MIN,WR,6-3,216,0000-00-00,Miami (Ohio),1
1511,0,15,Lemon,Alec,Alec Lemon,HOU,WR,6-2,207,0000-00-00,Syracuse,1
1512,0,86,Smith,Michael,Michael Smith,HOU,WR,6-0,201,0000-00-00,Connecticut,1
1513,0,48,Moore,Dan,Dan Moore,IND,RB,5-11,240,0000-00-00,Montana,1
1514,0,25,O'Bryant,Denodus,Denodus O'Bryant,IND,RB,5-9,194,0000-00-00,Lindenwood,1
1515,0,11,Rumble,Rodrick,Rodrick Rumble,IND,WR,6-2,207,0000-00-00,Idaho State,1
1516,0,17,Sampson,Lanear,Lanear Sampson,PIT,WR,5-11,205,0000-00-00,Baylor,1
1517,0,0,Rodgers,Jordan,Jordan Rodgers,TB,QB,6-1,212,0000-00-00,Vanderbilt,1
1518,0,8,Scott,Matt,Matt Scott,CIN,QB,6-2,210,0000-00-00,Arizona,1
1519,0,39,Eskridge,De'Leon,De'Leon Eskridge,JAC,RB,5-11,215,0000-00-00,San Jose State,1
1520,0,45,Pryor,Lonnie,Lonnie Pryor,TB,RB,6-0,224,0000-00-00,Florida State,1
1521,0,81,Miles,Jamal,Jamal Miles,JAC,WR,5-9,188,0000-00-00,Arizona State,1
1522,0,87,Palmer,Tobais,Tobais Palmer,PIT,WR,5-11,178,0000-00-00,NC State,1
1523,0,18,Sanders,Ace,Ace Sanders,JAC,WR,5-7,178,0000-00-00,South Carolina,1
1524,0,89,Otten,Ryan,Ryan Otten,MIN,TE,6-6,241,0000-00-00,San Jose State,1
1525,0,49,Reed,Kyler,Kyler Reed,JAC,TE,6-3,225,0000-00-00,Nebraska,1
1526,0,5,Watkins,Dontel,Dontel Watkins,TEN,WR,6-2,194,0000-00-00,Murray State,1
1527,0,3,Bonani,Maikon,Maikon Bonani,TEN,K,5-10,183,0000-00-00,South Florida,1
1528,0,9,Doege,Seth,Seth Doege,ATL,QB,6-1,197,0000-00-00,Texas Tech,1
1529,0,33,Russell,Donald,Donald Russell,ATL,RB,5-11,212,0000-00-00,Georgia State,1
1530,0,0,Wingo Jr.,Ronnie,Ronnie Wingo Jr.,ATL,RB,6-3,231,0000-00-00,Arkansas,1
1531,0,43,Campbell,Devonte,Devonte Campbell,ATL,RB,6-2,255,0000-00-00,Maryland,1
1532,0,42,Goggins,Deon,Deon Goggins,ATL,RB,6-1,272,0000-00-00,Syracuse,1
1533,0,89,Evans,Rashad,Rashad Evans,ATL,WR,5-9,187,0000-00-00,Fresno State,1
1534,0,13,Johnson,Darius,Darius Johnson,ATL,WR,5-10,175,0000-00-00,Southern Methodist,1
1535,0,14,Moore,Martel,Martel Moore,ATL,WR,6-0,183,0000-00-00,Northern Illinois,1
1536,0,1,Shelley,Jeremy,Jeremy Shelley,ATL,K,5-10,165,0000-00-00,Alabama,1
1537,0,16,Cameron,Colby,Colby Cameron,CAR,QB,6-2,210,0000-00-00,Louisiana Tech,1
1538,0,39,Zordich,Michael,Michael Zordich,CAR,RB,6-1,245,0000-00-00,Penn State,1
1539,0,83,Ikharo,Taulib,Taulib Ikharo,CAR,WR,5-10,190,0000-00-00,Louisiana Tech,1
1540,0,10,Shaw,James,James Shaw,PIT,WR,5-11,185,0000-00-00,Jacksonville State,1
1541,0,17,Webb,R.J.,R.J. Webb,CAR,WR,6-2,205,0000-00-00,Furman,1
1542,0,5,Lineberry,Morgan,Morgan Lineberry,CAR,K,6-1,200,0000-00-00,Abilene Christian,1
1543,0,86,Leonard,Brent,Brent Leonard,NO,WR,6-2,186,0000-00-00,Louisiana-Monroe,1
1544,0,2,Carlos Maltos,Jose,Jose Carlos Maltos,NO,K,5-9,201,0000-00-00,Unknown,1
1545,0,15,Boyd,Jheranie,Jheranie Boyd,CIN,WR,6-2,190,0000-00-00,North Carolina,1
1546,0,14,Johnson,Jerry,Jerry Johnson,TB,WR,6-3,211,0000-00-00,UCLA,1
1547,0,49,Landi,Evan,Evan Landi,NE,TE,6-3,236,0000-00-00,South Florida,1
1548,0,0,Gardner,Courtney,Courtney Gardner,MIA,WR,6-3,215,0000-00-00,Sierra Coll. CA (J.C.),1
1549,0,2,Carlos,Keith,Keith Carlos,NYG,WR,6-0,199,0000-00-00,Purdue,1
1550,0,47,Clement,Chase,Chase Clement,NYG,TE,6-5,265,0000-00-00,LSU,1
1490,1,85,Williams,Michael,Michael Williams,NE,TE,6-6,304,1990-09-08,Alabama,8
1551,0,45,Opurum,Toben,Toben Opurum,NO,RB,6-1,250,0000-00-00,Kansas,1
1552,0,14,Clark,Arceto,Arceto Clark,SEA,WR,5-10,180,0000-00-00,Mississippi State,1
1553,0,0,Herd,Greg,Greg Herd,CHI,WR,6-3,202,0000-00-00,Eastern Washington,1
1554,0,86,Prince,Colby,Colby Prince,LAR,TE,6-5,257,0000-00-00,Oregon State,1
1555,0,47,Tuitupou,Peter,Peter Tuitupou,PIT,TE,6-4,246,0000-00-00,San Jose State,1
1556,0,33,Brown,Matt,Matt Brown,TB,RB,5-5,165,0000-00-00,Temple,1
1557,0,84,Sims,Quentin,Quentin Sims,NE,WR,6-3,202,0000-00-00,Tennessee-Martin,1
1558,0,1,Toma,Robby,Robby Toma,ARI,WR,5-9,185,0000-00-00,Notre Dame,1
1559,0,15,Smith,Andrell,Andrell Smith,MIA,WR,6-3,217,0000-00-00,Louisville,1
1560,0,83,Ball,David,David Ball,PHI,WR,6-1,200,0000-00-00,New Hampshire,1
1561,0,19,Edwards,Nicholas,Nicholas Edwards,ARI,WR,6-3,200,0000-00-00,Eastern Washington,1
1562,0,38,Lintz,Andrei,Andrei Lintz,SEA,TE,6-5,250,0000-00-00,Washington State,1
1563,0,0,Rabe,John,John Rabe,PIT,TE,6-4,258,0000-00-00,Minnesota,1
1564,0,6,Yates,Adam,Adam Yates,JAC,K,6-1,195,0000-00-00,South Carolina,1
1565,0,17,Sales,Marcus,Marcus Sales,ATL,WR,6-0,195,0000-00-00,Syracuse,1
1566,0,87,Provo,Nick,Nick Provo,BUF,TE,6-4,249,0000-00-00,Syracuse,1
1567,0,7,Wilson,Justin,Justin Wilson,GB,WR,6-1,175,0000-00-00,Delaware State,1
1568,0,16,Denton,Chris,Chris Denton,TB,WR,5-11,195,0000-00-00,Mount Union,1
1569,0,13,Vaughn,Rahsaan,Rahsaan Vaughn,OAK,WR,6-1,190,0000-00-00,Oregon,1
1570,0,48,Davis,Bryce,Bryce Davis,CIN,TE,6-3,245,0000-00-00,Central Oklahoma,1
1571,0,3,Sharp,Quinn,Quinn Sharp,CIN,K,6-1,205,0000-00-00,Oklahoma State,1
1572,0,0,Cook,Jamaine,Jamaine Cook,CLE,RB,5-9,215,0000-00-00,Youngstown State,1
1573,0,11,Williams,Maurice,Maurice Williams,IND,WR,6-1,190,0000-00-00,Pittsburgh,1
1574,0,86,Holley,Caleb,Caleb Holley,BUF,WR,6-2,200,0000-00-00,East Central,1
1575,0,6,Jensen,Brock,Brock Jensen,MIA,QB,6-3,225,0000-00-00,North Dakota State,1
1576,0,0,Wooten,Rantavious,Rantavious Wooten,MIA,WR,5-9,185,0000-00-00,Georgia,1
1577,0,89,Hoskins,Harold,Harold Hoskins,MIA,TE,6-2,248,0000-00-00,Marshall,1
1578,0,29,Finch,Roy,Roy Finch,NE,RB,5-7,180,0000-00-00,Oklahoma,1
1580,0,83,Gallon,Jeremy,Jeremy Gallon,OAK,WR,5-8,185,0000-00-00,Michigan,1
1581,0,88,Jones,Justin,Justin Jones,NE,TE,6-8,275,0000-00-00,East Carolina,1
1582,0,86,Watson,Asa,Asa Watson,NE,TE,6-3,240,0000-00-00,North Carolina State,1
1583,0,47,Young,Chad,Chad Young,NYJ,RB,5-10,240,0000-00-00,San Diego State,1
1585,0,0,Miller,Terrence,Terrence Miller,NYJ,WR,6-4,234,0000-00-00,Arizona,1
1586,0,33,Malena,Ben,Ben Malena,DAL,RB,5-8,200,0000-00-00,Texas A&M,1
1587,0,0,Copeland,J.C.,J.C. Copeland,DAL,RB,5-11,260,0000-00-00,null,1
1588,0,0,Boyd,Chris,Chris Boyd,DAL,WR,6-4,210,0000-00-00,Vanderbilt,1
1589,0,87,Najvar,Jordan,Jordan Najvar,DAL,TE,6-6,260,0000-00-00,Baylor,1
1590,0,0,Wilson,Evan,Evan Wilson,DAL,TE,6-6,250,0000-00-00,Illinois,1
1591,0,13,Beckham Jr.,Odell,Odell Beckham Jr.,NYG,WR,5-11,198,1992-11-05,LSU,1
1592,0,33,Josey,Henry,Henry Josey,MIN,RB,5-10,190,0000-00-00,Missouri,1
1594,0,4,Spear,Carey,Carey Spear,CLE,K,5-10,190,0000-00-00,Vanderbilt,1
1595,0,32,Redd,Silas,Silas Redd,WAS,RB,5-10,200,0000-00-00,USC,1
1596,0,18,Doss,Lee,Lee Doss,WAS,WR,6-1,178,0000-00-00,Southern University,1
1597,0,87,Hoffman,Cody,Cody Hoffman,WAS,WR,6-4,210,0000-00-00,Brigham Young,1
1598,0,0,Hughes,Kofi,Kofi Hughes,HOU,WR,6-2,215,0000-00-00,Indiana,1
1599,0,0,Bolser,Ted,Ted Bolser,ARI,TE,6-5,249,0000-00-00,Indiana,1
1600,0,34,Clay,Brennan,Brennan Clay,DEN,RB,5-11,201,0000-00-00,Oklahoma,1
1601,0,87,Hardin,Greg,Greg Hardin,DEN,WR,5-10,171,0000-00-00,North Dakota,1
1602,0,15,Wilson,Greg,Greg Wilson,DEN,WR,6-0,185,0000-00-00,Fordham,1
1603,0,0,Baker,James,James Baker,KC,RB,6-2,228,0000-00-00,Idaho,1
1604,0,13,Dressler,Weston,Weston Dressler,KC,WR,5-7,179,0000-00-00,North Dakota,1
1605,0,14,Surgent,Darryl,Darryl Surgent,KC,WR,6-0,195,0000-00-00,Louisiana-Lafayette,1
1606,0,83,Williams,Fred,Fred Williams,KC,WR,6-0,190,0000-00-00,St. Cloud State,1
1607,0,40,Williams,Karl,Karl Williams,OAK,RB,6-0,244,0000-00-00,Utah,1
1608,0,19,Davis,Mike,Mike Davis,OAK,WR,6-0,189,0000-00-00,Texas,1
1609,0,0,Grigsby,Noel,Noel Grigsby,OAK,WR,5-10,185,0000-00-00,San Jose State,1
1610,0,0,Adams,D.J.,D.J. Adams,LAC,RB,5-10,210,0000-00-00,Portland State,1
1611,0,19,Chancellor,Brelan,Brelan Chancellor,PIT,WR,5-8,188,0000-00-00,North Texas,1
1612,0,7,Hatfield,Micah,Micah Hatfield,LAC,WR,6-1,182,0000-00-00,Oregon State,1
1613,0,46,Flacco,Mike,Mike Flacco,LAC,TE,6-5,251,0000-00-00,New Haven,1
1614,0,35,Bauman,Zach,Zach Bauman,ARI,RB,5-10,200,0000-00-00,Northern Arizona,1
1615,0,32,Cornett,Tim,Tim Cornett,HOU,RB,6-0,210,0000-00-00,Nevada-Las Vegas,1
1616,0,0,Pope,Kelsey,Kelsey Pope,ARI,WR,6-0,202,0000-00-00,Samford,1
1617,0,0,Faulkner,Kory,Kory Faulkner,SF,QB,6-4,227,0000-00-00,Southern Illinois,1
1618,0,40,Millard,Trey,Trey Millard,KC,RB,6-2,247,0000-00-00,Oklahoma,1
1593,1,86,Annen,Blake,Blake Annen,BUF,TE,6'4',247,1991-05-28,Cincinnati,6
1584,1,85,Evans,Shaquelle,Shaquelle Evans,DAL,WR,6-1,210,0000-00-00,UCLA,8
1620,0,0,Price,Keith,Keith Price,SEA,QB,6-1,204,0000-00-00,Washington,1
1621,0,35,Small,Kiero,Kiero Small,BAL,RB,5-9,242,0000-00-00,Arkansas,1
1622,0,27,Mason,Tre,Tre Mason,LAR,RB,5-8,207,0000-00-00,Auburn,1
1623,0,42,Watts,Trey,Trey Watts,LAR,RB,5-9,208,0000-00-00,Tulsa,1
1624,0,45,Jones,Kadeem,Kadeem Jones,LAR,RB,5-10,266,0000-00-00,Western Kentucky,1
1625,0,15,Franklin,Austin,Austin Franklin,LAR,WR,5-11,189,0000-00-00,New Mexico State,1
